id,url,name,type,language,genres,status,runtime,averageRuntime,premiered,ended,officialSite,schedule_time,schedule_days,rating,weight,summary,webChannel_name,webChannel_site,dvd_country,externals_tvrage,externals_thetvdb,externals_imdb,updated
49136,https://www.tvmaze.com/shows/49136/are-you-ok,Are You OK,Animation,Chinese,"['Comedy', 'Anime']",Ended,,25.0,2020-07-10,2024-02-08,https://www.iq.com/album/are-you-ok-19rrhl8nbx,,['Thursday'],,17,"<p>Today, the imperial court is soliciting traversals, giving them various positions according to their talents, changing the civilization after the fall, and trying to create a new world. Zuo Yunqi is just an ordinary young master, mixed with the court in disguise as a spy to save his father. However, he was recognized by one hired specifically to spot such spies, and the two engaged in an epic battle of wits. When the two jointly prevented a terrifying conspiracy, they found that the traversals secretly established an alliance to try to overthrow those in power and build a new society of peaceful coexistence. Zuo Yunqi and his party were forced to participate in this battle.</p>",iQIYI,https://www.iq.com/,,,403585.0,,1735681067
49678,https://www.tvmaze.com/shows/49678/mediator,Медиатор,Scripted,Russian,"['Drama', 'Thriller']",Ended,,50.0,2021-04-16,2024-02-22,https://start.ru/watch/mediator,00:00,,,38,,Start,,,,,,1711297224
53095,https://www.tvmaze.com/shows/53095/podzemela-ciken-karri,Подземелья Чикен Карри,Variety,Russian,,Running,,100.0,2020-10-15,,https://www.youtube.com/playlist?list=PL7DDTrrh2mOUkSlkm68cn63MCqCR22wjN,,,,61,,YouTube,https://www.youtube.com,,,,,1738012852
59003,https://www.tvmaze.com/shows/59003/reyka,Reyka,Scripted,English,"['Drama', 'Crime', 'Thriller']",To Be Determined,,51.0,2021-07-25,,https://www.britbox.com/us/show/Reyka_71591,,,6.3,92,"<p>For South African expert criminal profiler Reyka Gama, the trauma of being abducted as a child in 1994 is what gives her profound insights into deviant minds for London's Scotland Yard. Now, a mother herself and returning to her hometown in the province of KwaZulu-Natal to investigate serial murders, it might also be her undoing.</p>",BritBox,https://www.britbox.com/,,,405532.0,tt10163204,1705278688
60515,https://www.tvmaze.com/shows/60515/the-brothers-sun,The Brothers Sun,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,,55.0,2024-01-04,2024-01-04,https://www.netflix.com/title/81389634,,,7.1,93,"<p>When a mysterious enemy targets his family, a Taipei triad member heads to Los Angeles to protect his strong-willed mother and oblivious younger brother.</p>",Netflix,https://www.netflix.com/,,,415679.0,tt17632862,1709378671
63940,https://www.tvmaze.com/shows/63940/wangu-shenhua,Wangu Shenhua,Animation,Chinese,"['Action', 'Adventure', 'Anime', 'Fantasy']",Running,,10.0,2022-08-15,,https://www.iqiyi.com/lib/m_5393462347853714.html,,"['Monday', 'Thursday']",,76,"<p>A young boy from a small town whose spirit seed was destroyed, accidentally obtained the favor of the ancient treasure, a world where martial arts flourishes, a situation where crises abound, where should Wang Hao go in the center of the whirlpool?</p>",iQIYI,https://www.iq.com/,,,423474.0,,1738492871
64598,https://www.tvmaze.com/shows/64598/coach-prime,Coach Prime,Documentary,English,['Sports'],Running,,45.0,2022-12-28,,https://www.amazon.com/gp/video/detail/B0CLNXPRK6/,,,,84,"<p>There's only one coach we call ""Prime Time,"" and there's only one series like this. <b>Coach Prime</b> takes viewers inside Deion ""Coach Prime"" Sanders' Jackson State University football program, which is shaking up the entire college football landscape.</p>",Prime Video,https://www.primevideo.com,,,,tt15395964,1736244255
66251,https://www.tvmaze.com/shows/66251/lol-qui-rira-le-dernier,LOL: Qui rira le dernier?,Game Show,French,['Comedy'],Running,,30.0,2023-01-05,,https://www.primevideo.com/detail/LOL-Qui-rira-le-dernier/0SYJ1EGONZLA7VOKICWKMO8HDB,,['Thursday'],,56,"<p>Patrick Huard invites 10 comedians to this unique experience that borders on torture. They will spend six hours together in an enclosed space where it is forbidden to laugh. The last one to laugh will win the contest, as well as $100,000 for the foundation of their choice.</p>",Prime Video,https://www.primevideo.com,,,428950.0,tt23058150,1737371809
67907,https://www.tvmaze.com/shows/67907/wan-jie-zhizun,Wan Jie Zhizun,Animation,Chinese,,Running,,10.0,2022-11-24,,https://www.iqiyi.com/v_1837rw5g03s.html,,"['Thursday', 'Sunday']",,17,"<p>Seven years ago, Chu Yunfei was struck by a dramatic change in his family and was stranded in the Pill King Valley in Zhongzhou. He returned to his homeland to take revenge and vowed to find out the truth. However, in the process, he was repeatedly assassinated, and after a difficult investigation, he was surprised to find that the person behind the scenes was actually the empress who is now in charge of the empire ......(DeepL)</p>",iQIYI,https://www.iq.com/,,,427575.0,,1706816317
68784,https://www.tvmaze.com/shows/68784/jeans-zine,Jeans' ZINE,Game Show,Korean,,Running,,20.0,2022-08-17,,https://youtube.com/playlist?list=PLNy-PdPlJT7GIZycus7PvS7FiPJhrtMyI,,['Thursday'],,3,"<p><b>[Jeans' ZINE]</b> is NewJeans' first variety show. It started airing from August 20, 2022.</p><p>The show typically depicts the members doing various activities like working in a cafe, bakery or going to school etc.</p>",YouTube,https://www.youtube.com,,,423709.0,,1737891497
69238,https://www.tvmaze.com/shows/69238/ja-chef,"Ja, Chef",Scripted,Slovenian,"['Comedy', 'Food']",Running,30.0,30.0,2021-06-17,,https://voyo.si/vsebina/ja-chef,,['Thursday'],,10,<p>A comedy series about what exactly goes on in a restaurant and behind the scenes in the kitchen. Who's in charge of the kitchen? What's up with the competition? And who's in love with whom?</p>,Voyo,,,,407974.0,tt14760316,1734267873
72649,https://www.tvmaze.com/shows/72649/wanneng-lian-ai-zahuo-dian,Wanneng Lian Ai Zahuo Dian,Animation,Chinese,,Ended,17.0,17.0,2023-11-09,2024-02-08,,,['Thursday'],,6,"<p>Shi Ye is a police inspector who has no such interests in things like love and romance. One day, Ye finds himself up against a crafty witch who offers peculiar solutions to love problems. Follow Shi Ye as he tries to solve the mystery of the Love Magic Grocery and its peculiar owner.</p>",iQIYI,https://www.iq.com/,,,,,1709933558
72761,https://www.tvmaze.com/shows/72761/trompoppie,Trompoppie,Scripted,Afrikaans,"['Drama', 'Thriller', 'Mystery']",Ended,,48.0,2023-12-07,2024-02-08,https://stories.showmax.com/za/originals/trompoppie,,['Thursday'],,8,"<p>A new girl faces plenty of challenges where she joins the school cheerleading squad – like gossip, backstabbing … and murder. </p><p>When Luna, a talented gymnast, is awarded a bursary to a prestigious private school she could never afford, she is thrust into the cut-throat world of an elite group of drum majorettes, aka ""trompoppies"". After a hazing ritual goes badly wrong, cheerleaders start turning up dead and the seemingly perfect facade of the community begins to crumble.</p>",Showmax,https://www.showmax.com/,,,,tt30014351,1707682375
74142,https://www.tvmaze.com/shows/74142/shenyuan-youxi,Shenyuan Youxi,Animation,,"['Action', 'Fantasy', 'Science-Fiction']",Running,,,2023-12-14,,,,['Thursday'],,7,,iQIYI,https://www.iq.com/,,,443373.0,,1705848672
74428,https://www.tvmaze.com/shows/74428/my-undercover-chef,My Undercover Chef,Scripted,Thai,"['Drama', 'Comedy', 'Action']",Running,,69.0,2023-12-21,,https://www.primevideo.com/-/th/detail/%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B8%A3%E0%B8%B1%E0%B9%88%E0%B8%A7/0T1CQ2459L3IFLW4VV9ZKD1V06,,"['Thursday', 'Friday']",,18,"<p>Brash detective Marwin goes undercover as a chef to bust a drug ring. Clashing with Youtuber Khing, they team up against the mafia boss, in an action-comedy.</p>",Prime Video,https://www.primevideo.com,,,442500.0,tt21097056,1706920283
75711,https://www.tvmaze.com/shows/75711/talking-tom-shorts,Talking Tom Shorts,Animation,English,['Children'],Running,3.0,3.0,2014-03-13,,https://www.youtube.com/watch?v=QImasK_hv_k&list=PLe_8Un8RVsVfTwDObiJfS67Zx4DBMUYbe,,,,7,"<p>They may be called shorts, but they are definitely not short on the fun. Join the worldwide sensations, Talking Tom and Friends, in their fast paced, laugh-a-minute series where your favorite games come to life before your very eyes! Tune in to watch their hilarious adventures and get ready to smile on repeat!</p>",YouTube,https://www.youtube.com,,,421108.0,tt13011686,1726638189
75972,https://www.tvmaze.com/shows/75972/faster-purple-worm-kill-kill,"Faster, Purple Worm! Kill! Kill!",Panel Show,English,,To Be Determined,,,2023-11-16,,https://www.dndbeyond.com/dnd-adventures,,,,0,"<p>An improv-comedy spin on ""Dungeons and Dragons."" Each episode introduces a new party of intrepid first-level characters who must battle the most vicious D&amp;D monsters--which they stand no chance of defeating.</p>",Amazon Freevee,https://www.amazon.com/adlp/freevee-about,,,442280.0,tt29621889,1737400208
77439,https://www.tvmaze.com/shows/77439/jaefriends,JaeFriends,Reality,Korean,,Running,,,2023-07-27,,https://www.youtube.com/@uhmg_studio/videos,,['Thursday'],,1,,YouTube,https://www.youtube.com,,,438746.0,,1736406337
7316,https://www.tvmaze.com/shows/7316/koffee-with-karan,Koffee With Karan,Talk Show,English,,To Be Determined,,60.0,2004-11-19,,,,['Thursday'],,59,"<p>This is an Indian show hosted by a well-known Indian film-maker, Karan Johar. The guests that he interviews are usually popular celebrities from Bollywood.</p>",Disney+ Hotstar,,,18449.0,245981.0,tt0445883,1715203034
54658,https://www.tvmaze.com/shows/54658/joe-show,Joe Show,Talk Show,Arabic,['Comedy'],Running,53.0,53.0,2016-05-05,,https://www.alaraby.com/program-479,19:00,['Thursday'],,11,"<p><b>Joe Show</b> is an Arabic talk show and political satire television program hosted by Egyptian comedian <b>Youssef Hussein</b> and it airs each Thursday. The show deals mainly the events in the Arab world in a comic and cynical manner. The 53-minute television program exploits the media lapses, media biases, and striking paradoxes in the rhetoric of political and conflicting positions; It is reintroduced comically. The show consists of 4 segments; the first three cover current events in Egypt, the fourth looks at the rest of the Arab world.</p>",YouTube,https://www.youtube.com,,,368842.0,,1703852377
65095,https://www.tvmaze.com/shows/65095/cekic-ve-gul-bir-behzat-c-hikayesi,Çekiç ve Gül: Bir Behzat Ç. Hikayesi,Scripted,Turkish,,Running,,,2022-12-06,,https://www.blutv.com/diziler/yerli/cekic-ve-gul-bir-behzat-c-hikayesi,19:00,['Tuesday'],,64,"<p>After graduating from the Police Academy in 1985, Behzat starts working in the Ankara Police Department Murder Bureau. He is fearless, intelligent, strong and charismatic. Behzat remains a detective, while all his colleagues move to higher positions. Although he always gets into trouble, he has his own methods of catching criminals. He is constantly referred to the disciplinary committee, but will never change. Behzat does not trust anyone, especially women.. Behzat does not follow the rules, he creates his own rules.</p>",BluTV,https://www.blutv.com/,,,428563.0,tt21095396,1705438698
16753,https://www.tvmaze.com/shows/16753/wwe-main-event,WWE Main Event,Reality,English,['Sports'],Running,,60.0,2012-10-03,,https://www.wwe.com/shows/wwemainevent,,['Thursday'],,77,<p><b>WWE Main Event</b> is a professional wrestling television program produced by WWE that originally aired on Ion Television in the United States and it originally aired on the WWE Network now airing on Hulu.</p>,WWE Network,,,,374470.0,tt2659152,1738669604
19883,https://www.tvmaze.com/shows/19883/this-week-in-wwe,This Week in WWE,Sports,English,,Running,30.0,30.0,2014-02-27,,http://network.wwe.com/,,['Saturday'],,59,<p>Get caught up on all the highlights from Raw and SmackDown with <b>This Week in WWE</b>.</p>,WWE Network,,,,341665.0,tt6063830,1736232819
59007,https://www.tvmaze.com/shows/59007/the-real-housewives-ultimate-girls-trip,The Real Housewives: Ultimate Girls Trip,Reality,English,,To Be Determined,,49.0,2021-11-15,,https://www.peacocktv.com/stream-tv/real-housewives-ultimate-girls-trip,,['Thursday'],4.7,55,"<p>For the first time in television history, Bravo universes collide as iconic Housewives from different cities come together for the ultimate girls' trip to beautiful Turks and Caicos.</p>",Peacock,https://www.peacocktv.com/,,,409671.0,tt15614920,1733595776
60942,https://www.tvmaze.com/shows/60942/carl-webers-the-black-hamptons,Carl Weber's The Black Hamptons,Scripted,English,"['Drama', 'Family']",Running,,42.0,2022-08-25,,https://www.bet.plus/shows/carl-webers-the-black-hamptons,,['Thursday'],1.0,75,"<p>Family drama set in the quaint town of Sag Harbor, known as ""The Black Hamptons,"" in Long Island, NY. From luxury communities to historic beachfront enclaves, this epic story will follow the brewing feud between the ‘Brittons' and the ‘Johnsons,' where the difference between old and new money is very apparent. <b>Carl Weber's The Black Hamptons</b> not only features the glitz and gloss of the Black elite but also exposes the underbelly of wealth and prestige. With a mix of legacy families thriving for generations, friends, wannabes, and thirsty developers, drama can never be too far behind. </p>",BET+,https://www.bet.plus/,,,421744.0,tt16026956,1720871119
62370,https://www.tvmaze.com/shows/62370/hush,Hush,Scripted,English,['Drama'],To Be Determined,,38.0,2022-12-01,,https://allblk.tv/hush/,,['Thursday'],6.0,52,"<p>Dr. Logan has built a successful practice discreetly catering to the between-the-sheets lives of her rich and famous clientele and publishing the definitive works on modern relationships and sexuality. With an A-list rolodex, this ""relationship fixer"" juggles midnight house calls for trysts gone wrong, destroys salacious content before it hits the gossip columns and hosts therapeutic couples' retreats for those in dire straits. Dr. Logan is the gatekeeper of everyone's secrets, but after she launches her ""Penthouse Project"", the deadly secrets of three women threaten her career and her life when a dead body is found, and the police identify her as the primary suspect.</p>",ALLBLK,https://allblk.tv/,,,421122.0,tt20195430,1729946530
63508,https://www.tvmaze.com/shows/63508/sanctuary-a-witchs-tale,Sanctuary: A Witch's Tale,Scripted,English,"['Drama', 'Mystery', 'Supernatural']",Running,,47.0,2024-01-04,,https://www.sundancenow.com/series/watch/sanctuary-a-witchs-tale/e9409dd928dbfc05,,['Thursday'],5.6,98,"<p>Based on the novel by V.V. James, <b>Sanctuary: A Witch's Tale</b> is set in a contemporary world where witchcraft is real. It takes place in the idyllic English town of Sanctuary, where for hundreds of years witches have lived peacefully, as valued members of society. Until now... At the heart of the story is Sarah Fenn, Sanctuary's resident witch, on whom the town relies to solve their problems when conventional remedies have failed. When local teen rugby star, Dan Whithall, dies tragically in an apparent accident, his death exposes a terrifying undercurrent of suspicion and fear towards Sarah and her teenage daughter, Harper. Mother of the dead boy, Abigail, once Sarah's closest friend, is wracked with grief, and to avenge her son's death, launches a modern-day witch-hunt to get ""justice"", no matter what the cost.</p>",Sundance Now,https://www.sundancenow.com/,,,441669.0,tt21632986,1723652567
